dataset,regime,ablation,model,status,error,n_nodes,n_edges_perturbed,n_features,n_train,n_test,n_anomalies_total,n_anomalies_train,n_anomalies_test,runtime_sec,json_file,roc_auc,pr_auc,k_at_pos,hits_at_pos,precision_at_k_at_pos,recall_at_k_at_pos,hits_at_k_at_pos,k_at_1pct,hits_at_1pct,precision_at_k_at_1pct,recall_at_k_at_1pct,hits_at_k_at_1pct,k_at_5pct,hits_at_5pct,precision_at_k_at_5pct,recall_at_k_at_5pct,hits_at_k_at_5pct,k_at_10pct,hits_at_10pct,precision_at_k_at_10pct,recall_at_k_at_10pct,hits_at_k_at_10pct
FraudAmazon,attr_shuffle,struct_only,IsolationForest,ok,,11944,9557648,23,6910,1729,821,637,184,0.8039999008178711,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_shuffle__struct_only__IsolationForest.json,0.5584142394822006,0.12376720599486007,184,28,0.15217391304347827,0.15217391304347827,1.0,17,0,0.0,0.0,0.0,86,9,0.10465116279069768,0.04891304347826087,1.0,172,26,0.1511627906976744,0.14130434782608695,1.0
FraudAmazon,attr_shuffle,struct_only,LogisticRegression,ok,,11944,9557648,23,6910,1729,821,637,184,0.05200004577636719,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_shuffle__struct_only__LogisticRegression.json,0.7974778387505276,0.3129200019524093,184,73,0.3967391304347826,0.3967391304347826,1.0,17,6,0.35294117647058826,0.03260869565217391,1.0,86,31,0.36046511627906974,0.16847826086956522,1.0,172,67,0.38953488372093026,0.3641304347826087,1.0
FraudAmazon,attr_shuffle,struct_only,RandomForest,ok,,11944,9557648,23,6910,1729,821,637,184,1.987999677658081,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_shuffle__struct_only__RandomForest.json,0.7926463345996904,0.40020792796982846,184,72,0.391304347826087,0.391304347826087,1.0,17,14,0.8235294117647058,0.07608695652173914,1.0,86,44,0.5116279069767442,0.2391304347826087,1.0,172,70,0.4069767441860465,0.3804347826086957,1.0
FraudAmazon,degree_preserving_rewire,attr_only,ExtraTrees,ok,,11944,9557648,25,6910,1729,821,637,184,0.7560005187988281,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__attr_only__ExtraTrees.json,0.9559958491627971,0.8791983632828395,184,153,0.8315217391304348,0.8315217391304348,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,146,0.8488372093023255,0.7934782608695652,1.0
FraudAmazon,degree_preserving_rewire,attr_only,GradientBoosting,ok,,11944,9557648,25,6910,1729,821,637,184,1.7929978370666504,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__attr_only__GradientBoosting.json,0.9861122836639933,0.9275257133092724,184,160,0.8695652173913043,0.8695652173913043,1.0,17,17,1.0,0.09239130434782608,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,156,0.9069767441860465,0.8478260869565217,1.0
FraudAmazon,degree_preserving_rewire,attr_only,IsolationForest,ok,,11944,9557648,25,6910,1729,821,637,184,0.7740001678466797,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__attr_only__IsolationForest.json,0.8373293935556494,0.3259883486454483,184,65,0.3532608695652174,0.3532608695652174,1.0,17,5,0.29411764705882354,0.02717391304347826,1.0,86,32,0.37209302325581395,0.17391304347826086,1.0,172,60,0.3488372093023256,0.32608695652173914,1.0
FraudAmazon,degree_preserving_rewire,attr_only,LogisticRegression,ok,,11944,9557648,25,6910,1729,821,637,184,0.08398723602294922,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__attr_only__LogisticRegression.json,0.9714753060363022,0.8816671062664769,184,155,0.842391304347826,0.842391304347826,1.0,17,16,0.9411764705882353,0.08695652173913043,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,148,0.8604651162790697,0.8043478260869565,1.0
FraudAmazon,degree_preserving_rewire,attr_only,RandomForest,ok,,11944,9557648,25,6910,1729,821,637,184,1.382005214691162,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__attr_only__RandomForest.json,0.9765161108766005,0.9105156045424888,184,159,0.8641304347826086,0.8641304347826086,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,152,0.8837209302325582,0.8260869565217391,1.0
FraudAmazon,degree_preserving_rewire,degree_only,ExtraTrees,ok,,11944,9557648,9,6910,1729,821,637,184,0.8179996013641357,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__degree_only__ExtraTrees.json,0.6975974391445053,0.20969609361681393,184,47,0.2554347826086957,0.2554347826086957,1.0,17,6,0.35294117647058826,0.03260869565217391,1.0,86,25,0.29069767441860467,0.1358695652173913,1.0,172,47,0.27325581395348836,0.2554347826086957,1.0
FraudAmazon,degree_preserving_rewire,degree_only,GradientBoosting,ok,,11944,9557648,9,6910,1729,821,637,184,3.782996892929077,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__degree_only__GradientBoosting.json,0.7536794709441395,0.2623158757986601,184,55,0.29891304347826086,0.29891304347826086,1.0,17,6,0.35294117647058826,0.03260869565217391,1.0,86,34,0.3953488372093023,0.18478260869565216,1.0,172,51,0.29651162790697677,0.27717391304347827,1.0
FraudAmazon,degree_preserving_rewire,degree_only,IsolationForest,ok,,11944,9557648,9,6910,1729,821,637,184,0.7919998168945312,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__degree_only__IsolationForest.json,0.5127550302518644,0.12620447273240903,184,36,0.1956521739130435,0.1956521739130435,1.0,17,0,0.0,0.0,0.0,86,15,0.1744186046511628,0.08152173913043478,1.0,172,34,0.19767441860465115,0.18478260869565216,1.0
FraudAmazon,degree_preserving_rewire,degree_only,LogisticRegression,ok,,11944,9557648,9,6910,1729,821,637,184,0.048986196517944336,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__degree_only__LogisticRegression.json,0.7649535669058676,0.26106403715998683,184,60,0.32608695652173914,0.32608695652173914,1.0,17,6,0.35294117647058826,0.03260869565217391,1.0,86,32,0.37209302325581395,0.17391304347826086,1.0,172,57,0.3313953488372093,0.30978260869565216,1.0
FraudAmazon,degree_preserving_rewire,degree_only,RandomForest,ok,,11944,9557648,9,6910,1729,821,637,184,2.0259976387023926,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__degree_only__RandomForest.json,0.7033030814689744,0.21978305920226154,184,48,0.2608695652173913,0.2608695652173913,1.0,17,4,0.23529411764705882,0.021739130434782608,1.0,86,27,0.313953488372093,0.14673913043478262,1.0,172,46,0.26744186046511625,0.25,1.0
FraudAmazon,degree_preserving_rewire,full,ExtraTrees,ok,,11944,9557648,48,6910,1729,821,637,184,0.8980059623718262,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__full__ExtraTrees.json,0.9585584634867033,0.8405886126746882,184,135,0.7336956521739131,0.7336956521739131,1.0,17,17,1.0,0.09239130434782608,1.0,86,85,0.9883720930232558,0.46195652173913043,1.0,172,131,0.7616279069767442,0.7119565217391305,1.0
FraudAmazon,degree_preserving_rewire,full,GradientBoosting,ok,,11944,9557648,48,6910,1729,821,637,184,8.585998296737671,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__full__GradientBoosting.json,0.9864464612354017,0.925754854185098,184,160,0.8695652173913043,0.8695652173913043,1.0,17,17,1.0,0.09239130434782608,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,156,0.9069767441860465,0.8478260869565217,1.0
FraudAmazon,degree_preserving_rewire,full,IsolationForest,ok,,11944,9557648,48,6910,1729,821,637,184,0.8230001926422119,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__full__IsolationForest.json,0.7858027297031097,0.2289546244375304,184,43,0.23369565217391305,0.23369565217391305,1.0,17,0,0.0,0.0,0.0,86,13,0.1511627906976744,0.07065217391304347,1.0,172,39,0.22674418604651161,0.21195652173913043,1.0
FraudAmazon,degree_preserving_rewire,full,LogisticRegression,ok,,11944,9557648,48,6910,1729,821,637,184,0.11499834060668945,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__full__LogisticRegression.json,0.9742507387083158,0.8838268376280652,184,155,0.842391304347826,0.842391304347826,1.0,17,16,0.9411764705882353,0.08695652173913043,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,151,0.877906976744186,0.8206521739130435,1.0
FraudAmazon,degree_preserving_rewire,full,RandomForest,ok,,11944,9557648,48,6910,1729,821,637,184,1.8469998836517334,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__full__RandomForest.json,0.9757861967074715,0.9165389552933133,184,160,0.8695652173913043,0.8695652173913043,1.0,17,17,1.0,0.09239130434782608,1.0,86,85,0.9883720930232558,0.46195652173913043,1.0,172,156,0.9069767441860465,0.8478260869565217,1.0
FraudAmazon,degree_preserving_rewire,no_degree_struct,ExtraTrees,ok,,11944,9557648,14,6910,1729,821,637,184,0.7509949207305908,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__no_degree_struct__ExtraTrees.json,0.7627163360067539,0.2698354189775425,184,60,0.32608695652173914,0.32608695652173914,1.0,17,6,0.35294117647058826,0.03260869565217391,1.0,86,27,0.313953488372093,0.14673913043478262,1.0,172,57,0.3313953488372093,0.30978260869565216,1.0
FraudAmazon,degree_preserving_rewire,no_degree_struct,GradientBoosting,ok,,11944,9557648,14,6910,1729,821,637,184,3.3409979343414307,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__no_degree_struct__GradientBoosting.json,0.7931089067116927,0.3393245812019346,184,75,0.4076086956521739,0.4076086956521739,1.0,17,6,0.35294117647058826,0.03260869565217391,1.0,86,45,0.5232558139534884,0.24456521739130435,1.0,172,72,0.4186046511627907,0.391304347826087,1.0
FraudAmazon,degree_preserving_rewire,no_degree_struct,IsolationForest,ok,,11944,9557648,14,6910,1729,821,637,184,0.7989997863769531,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__no_degree_struct__IsolationForest.json,0.44916631490080206,0.09004768550089545,184,8,0.043478260869565216,0.043478260869565216,1.0,17,0,0.0,0.0,0.0,86,3,0.03488372093023256,0.016304347826086956,1.0,172,8,0.046511627906976744,0.043478260869565216,1.0
FraudAmazon,degree_preserving_rewire,no_degree_struct,LogisticRegression,ok,,11944,9557648,14,6910,1729,821,637,184,0.04499363899230957,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__no_degree_struct__LogisticRegression.json,0.7596700436189672,0.26875820814334883,184,50,0.2717391304347826,0.2717391304347826,1.0,17,8,0.47058823529411764,0.043478260869565216,1.0,86,31,0.36046511627906974,0.16847826086956522,1.0,172,47,0.27325581395348836,0.2554347826086957,1.0
FraudAmazon,degree_preserving_rewire,no_degree_struct,RandomForest,ok,,11944,9557648,14,6910,1729,821,637,184,1.6029846668243408,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__no_degree_struct__RandomForest.json,0.7808058955958913,0.31017363761126315,184,66,0.358695652173913,0.358695652173913,1.0,17,9,0.5294117647058824,0.04891304347826087,1.0,86,35,0.4069767441860465,0.19021739130434784,1.0,172,62,0.36046511627906974,0.33695652173913043,1.0
FraudAmazon,degree_preserving_rewire,struct_only,ExtraTrees,ok,,11944,9557648,23,6910,1729,821,637,184,0.8229994773864746,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__struct_only__ExtraTrees.json,0.7445353172928098,0.25446673920615676,184,54,0.29347826086956524,0.29347826086956524,1.0,17,7,0.4117647058823529,0.03804347826086957,1.0,86,28,0.32558139534883723,0.15217391304347827,1.0,172,51,0.29651162790697677,0.27717391304347827,1.0
FraudAmazon,degree_preserving_rewire,struct_only,GradientBoosting,ok,,11944,9557648,23,6910,1729,821,637,184,7.629997491836548,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__struct_only__GradientBoosting.json,0.7926234698184887,0.33293226610688187,184,72,0.391304347826087,0.391304347826087,1.0,17,5,0.29411764705882354,0.02717391304347826,1.0,86,42,0.4883720930232558,0.22826086956521738,1.0,172,69,0.4011627906976744,0.375,1.0
FraudAmazon,degree_preserving_rewire,struct_only,IsolationForest,ok,,11944,9557648,23,6910,1729,821,637,184,0.8499999046325684,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__struct_only__IsolationForest.json,0.497020543126495,0.1051394001368108,184,19,0.10326086956521739,0.10326086956521739,1.0,17,0,0.0,0.0,0.0,86,7,0.08139534883720931,0.03804347826086957,1.0,172,17,0.09883720930232558,0.09239130434782608,1.0
FraudAmazon,degree_preserving_rewire,struct_only,LogisticRegression,ok,,11944,9557648,23,6910,1729,821,637,184,0.05898880958557129,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__struct_only__LogisticRegression.json,0.7672646686365554,0.26583252233032256,184,59,0.32065217391304346,0.32065217391304346,1.0,17,6,0.35294117647058826,0.03260869565217391,1.0,86,33,0.38372093023255816,0.1793478260869565,1.0,172,57,0.3313953488372093,0.30978260869565216,1.0
FraudAmazon,degree_preserving_rewire,struct_only,RandomForest,ok,,11944,9557648,23,6910,1729,821,637,184,1.921001672744751,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__degree_preserving_rewire__struct_only__RandomForest.json,0.7703971436611792,0.3030439864181789,184,65,0.3532608695652174,0.3532608695652174,1.0,17,8,0.47058823529411764,0.043478260869565216,1.0,86,38,0.4418604651162791,0.20652173913043478,1.0,172,62,0.36046511627906974,0.33695652173913043,1.0
FraudAmazon,edges_removed,attr_only,ExtraTrees,ok,,11944,0,25,6910,1729,821,637,184,0.7790007591247559,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__attr_only__ExtraTrees.json,0.9559958491627971,0.8791983632828395,184,153,0.8315217391304348,0.8315217391304348,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,146,0.8488372093023255,0.7934782608695652,1.0
FraudAmazon,edges_removed,attr_only,GradientBoosting,ok,,11944,0,25,6910,1729,821,637,184,1.843996286392212,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__attr_only__GradientBoosting.json,0.9861122836639933,0.9275257133092724,184,160,0.8695652173913043,0.8695652173913043,1.0,17,17,1.0,0.09239130434782608,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,156,0.9069767441860465,0.8478260869565217,1.0
FraudAmazon,edges_removed,attr_only,IsolationForest,ok,,11944,0,25,6910,1729,821,637,184,0.8030319213867188,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__attr_only__IsolationForest.json,0.8373293935556494,0.3259883486454483,184,65,0.3532608695652174,0.3532608695652174,1.0,17,5,0.29411764705882354,0.02717391304347826,1.0,86,32,0.37209302325581395,0.17391304347826086,1.0,172,60,0.3488372093023256,0.32608695652173914,1.0
FraudAmazon,edges_removed,attr_only,LogisticRegression,ok,,11944,0,25,6910,1729,821,637,184,0.08199858665466309,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__attr_only__LogisticRegression.json,0.9714753060363022,0.8816671062664769,184,155,0.842391304347826,0.842391304347826,1.0,17,16,0.9411764705882353,0.08695652173913043,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,148,0.8604651162790697,0.8043478260869565,1.0
FraudAmazon,edges_removed,attr_only,RandomForest,ok,,11944,0,25,6910,1729,821,637,184,1.4359946250915527,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__attr_only__RandomForest.json,0.9765161108766005,0.9105156045424888,184,159,0.8641304347826086,0.8641304347826086,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,152,0.8837209302325582,0.8260869565217391,1.0
FraudAmazon,edges_removed,degree_only,ExtraTrees,ok,,11944,0,9,6910,1729,821,637,184,0.7429976463317871,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__degree_only__ExtraTrees.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,degree_only,GradientBoosting,ok,,11944,0,9,6910,1729,821,637,184,0.20199966430664062,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__degree_only__GradientBoosting.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,degree_only,IsolationForest,ok,,11944,0,9,6910,1729,821,637,184,0.685002326965332,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__degree_only__IsolationForest.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,degree_only,LogisticRegression,ok,,11944,0,9,6910,1729,821,637,184,0.024999380111694336,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__degree_only__LogisticRegression.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,degree_only,RandomForest,ok,,11944,0,9,6910,1729,821,637,184,1.3140044212341309,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__degree_only__RandomForest.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,full,ExtraTrees,ok,,11944,0,48,6910,1729,821,637,184,0.8120009899139404,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__full__ExtraTrees.json,0.9539116364148023,0.8464463644120809,184,136,0.7391304347826086,0.7391304347826086,1.0,17,17,1.0,0.09239130434782608,1.0,86,85,0.9883720930232558,0.46195652173913043,1.0,172,135,0.7848837209302325,0.7336956521739131,1.0
FraudAmazon,edges_removed,full,GradientBoosting,ok,,11944,0,48,6910,1729,821,637,184,2.086000442504883,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__full__GradientBoosting.json,0.9861967074715069,0.927888026035555,184,160,0.8695652173913043,0.8695652173913043,1.0,17,17,1.0,0.09239130434782608,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,156,0.9069767441860465,0.8478260869565217,1.0
FraudAmazon,edges_removed,full,IsolationForest,ok,,11944,0,48,6910,1729,821,637,184,0.791999340057373,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__full__IsolationForest.json,0.8458491627972422,0.35758389264059415,184,73,0.3967391304347826,0.3967391304347826,1.0,17,7,0.4117647058823529,0.03804347826086957,1.0,86,38,0.4418604651162791,0.20652173913043478,1.0,172,70,0.4069767441860465,0.3804347826086957,1.0
FraudAmazon,edges_removed,full,LogisticRegression,ok,,11944,0,48,6910,1729,821,637,184,0.0930018424987793,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__full__LogisticRegression.json,0.9714753060363022,0.8816671062664769,184,155,0.842391304347826,0.842391304347826,1.0,17,16,0.9411764705882353,0.08695652173913043,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,148,0.8604651162790697,0.8043478260869565,1.0
FraudAmazon,edges_removed,full,RandomForest,ok,,11944,0,48,6910,1729,821,637,184,1.3849947452545166,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__full__RandomForest.json,0.9733255944843111,0.9124481830506943,184,159,0.8641304347826086,0.8641304347826086,1.0,17,17,1.0,0.09239130434782608,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,153,0.8895348837209303,0.8315217391304348,1.0
FraudAmazon,edges_removed,no_degree_struct,ExtraTrees,ok,,11944,0,14,6910,1729,821,637,184,0.6530055999755859,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__no_degree_struct__ExtraTrees.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,no_degree_struct,GradientBoosting,ok,,11944,0,14,6910,1729,821,637,184,0.2400047779083252,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__no_degree_struct__GradientBoosting.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,no_degree_struct,IsolationForest,ok,,11944,0,14,6910,1729,821,637,184,0.6870014667510986,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__no_degree_struct__IsolationForest.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,no_degree_struct,LogisticRegression,ok,,11944,0,14,6910,1729,821,637,184,0.027998685836791992,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__no_degree_struct__LogisticRegression.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,no_degree_struct,RandomForest,ok,,11944,0,14,6910,1729,821,637,184,1.2970280647277832,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__no_degree_struct__RandomForest.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,struct_only,ExtraTrees,ok,,11944,0,23,6910,1729,821,637,184,0.6549892425537109,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__struct_only__ExtraTrees.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,struct_only,GradientBoosting,ok,,11944,0,23,6910,1729,821,637,184,0.27899909019470215,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__struct_only__GradientBoosting.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,struct_only,IsolationForest,ok,,11944,0,23,6910,1729,821,637,184,0.6750001907348633,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__struct_only__IsolationForest.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,struct_only,LogisticRegression,ok,,11944,0,23,6910,1729,821,637,184,0.03398728370666504,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__struct_only__LogisticRegression.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
FraudAmazon,edges_removed,struct_only,RandomForest,ok,,11944,0,23,6910,1729,821,637,184,1.2920207977294922,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__edges_removed__struct_only__RandomForest.json,0.5,0.1064198958935801,184,21,0.11413043478260869,0.11413043478260869,1.0,17,2,0.11764705882352941,0.010869565217391304,1.0,86,10,0.11627906976744186,0.05434782608695652,1.0,172,20,0.11627906976744186,0.10869565217391304,1.0
