dataset,regime,ablation,model,status,error,n_nodes,n_edges_perturbed,n_features,n_train,n_test,n_anomalies_total,n_anomalies_train,n_anomalies_test,runtime_sec,json_file,roc_auc,pr_auc,k_at_pos,hits_at_pos,precision_at_k_at_pos,recall_at_k_at_pos,hits_at_k_at_pos,k_at_1pct,hits_at_1pct,precision_at_k_at_1pct,recall_at_k_at_1pct,hits_at_k_at_1pct,k_at_5pct,hits_at_5pct,precision_at_k_at_5pct,recall_at_k_at_5pct,hits_at_k_at_5pct,k_at_10pct,hits_at_10pct,precision_at_k_at_10pct,recall_at_k_at_10pct,hits_at_k_at_10pct
FraudAmazon,attr_noise_10,full,RandomForest,ok,,11944,9557648,48,6910,1729,821,637,184,2.9369993209838867,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__full__RandomForest.json,0.9736439425918108,0.9138256115602487,184,157,0.8532608695652174,0.8532608695652174,1.0,17,17,1.0,0.09239130434782608,1.0,86,85,0.9883720930232558,0.46195652173913043,1.0,172,152,0.8837209302325582,0.8260869565217391,1.0
FraudAmazon,attr_noise_10,full,LogisticRegression,ok,,11944,9557648,48,6910,1729,821,637,184,0.1719970703125,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__full__LogisticRegression.json,0.9732130294076262,0.8796550154475877,184,155,0.842391304347826,0.842391304347826,1.0,17,16,0.9411764705882353,0.08695652173913043,1.0,86,82,0.9534883720930233,0.44565217391304346,1.0,172,149,0.8662790697674418,0.8097826086956522,1.0
FraudAmazon,attr_noise_10,attr_only,GradientBoosting,ok,,11944,9557648,25,6910,1729,821,637,184,13.025999546051025,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__attr_only__GradientBoosting.json,0.9727768397354719,0.9081551294708373,184,155,0.842391304347826,0.842391304347826,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,150,0.872093023255814,0.8152173913043478,1.0
FraudAmazon,attr_noise_10,attr_only,LogisticRegression,ok,,11944,9557648,25,6910,1729,821,637,184,0.11300063133239746,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__attr_only__LogisticRegression.json,0.9677465878711129,0.8757032060287341,184,152,0.8260869565217391,0.8260869565217391,1.0,17,16,0.9411764705882353,0.08695652173913043,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,149,0.8662790697674418,0.8097826086956522,1.0
FraudAmazon,attr_noise_10,attr_only,RandomForest,ok,,11944,9557648,25,6910,1729,821,637,184,3.025002956390381,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__attr_only__RandomForest.json,0.964749542704376,0.9004977670837008,184,156,0.8478260869565217,0.8478260869565217,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,152,0.8837209302325582,0.8260869565217391,1.0
FraudAmazon,attr_noise_10,attr_only,ExtraTrees,ok,,11944,9557648,25,6910,1729,821,637,184,0.8999998569488525,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__attr_only__ExtraTrees.json,0.9632774025608555,0.8792702035257378,184,146,0.7934782608695652,0.7934782608695652,1.0,17,17,1.0,0.09239130434782608,1.0,86,85,0.9883720930232558,0.46195652173913043,1.0,172,144,0.8372093023255814,0.782608695652174,1.0
FraudAmazon,attr_noise_10,full,ExtraTrees,ok,,11944,9557648,48,6910,1729,821,637,184,0.9290001392364502,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__full__ExtraTrees.json,0.9588732939355563,0.840996489565792,184,134,0.7282608695652174,0.7282608695652174,1.0,17,17,1.0,0.09239130434782608,1.0,86,85,0.9883720930232558,0.46195652173913043,1.0,172,129,0.75,0.7010869565217391,1.0
FraudAmazon,attr_noise_10,attr_only,IsolationForest,ok,,11944,9557648,25,6910,1729,821,637,184,0.9209845066070557,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__attr_only__IsolationForest.json,0.8511045448149711,0.3662549123348501,184,72,0.391304347826087,0.391304347826087,1.0,17,6,0.35294117647058826,0.03260869565217391,1.0,86,38,0.4418604651162791,0.20652173913043478,1.0,172,70,0.4069767441860465,0.3804347826086957,1.0
FraudAmazon,attr_noise_10,struct_only,GradientBoosting,ok,,11944,9557648,23,6910,1729,821,637,184,7.440509080886841,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_10__struct_only__GradientBoosting.json,0.8188546503447306,0.41327204194285955,184,82,0.44565217391304346,0.44565217391304346,1.0,17,12,0.7058823529411765,0.06521739130434782,1.0,86,44,0.5116279069767442,0.2391304347826087,1.0,172,79,0.45930232558139533,0.42934782608695654,1.0
FraudAmazon,attr_noise_25,full,GradientBoosting,ok,,11944,9557648,48,6910,1729,821,637,184,17.43600082397461,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__full__GradientBoosting.json,0.9720381314197268,0.9032346824821762,184,152,0.8260869565217391,0.8260869565217391,1.0,17,17,1.0,0.09239130434782608,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,150,0.872093023255814,0.8152173913043478,1.0
